32832000	1.4
32918400	1.21
33004800	1.58
33091200	0.28
33177600	1.69
33264000	0.66
33350400	1.48
33436800	1.74
33523200	1.25
33609600	4.25
33696000	1.27
33782400	6.89
33868800	2.87
33955200	6.47
34041600	18.91
34128000	0.86
34214400	1.59
34300800	4.27
34387200	1.37
34473600	1.23
34560000	0.89
34646400	0.96
34732800	1.38
34819200	0.42
34905600	3.73
34992000	3.72
35078400	3.86
35164800	0.54
35251200	0.14
35337600	0.59
35424000	4.7
35510400	0.52
35596800	0.48
35683200	0.07
35769600	1.43
35856000	0.36
35942400	3.41
36028800	1.74
36115200	0.37
36201600	1.52
36288000	3.11
36374400	6.55
36460800	6.43
36547200	1.06
36633600	0.56
36720000	3.99
36806400	19.19
36892800	0.51
36979200	3.11
37065600	2.15
37152000	0.42
37238400	0.85
37324800	0.19
37411200	1.17
37497600	1.47
37584000	24.71
37670400	2.15
37756800	1.89
37843200	1.8
37929600	0.09
38016000	1.05
38102400	0.92
38188800	2.79
38275200	0.72
38361600	0.85
38448000	0.76
38534400	3.57
38620800	0.93
38707200	0.52
38793600	0.42
38880000	2.81
38966400	10.18
39052800	1.12
39139200	1.79
39225600	1.79
39312000	1.53
39398400	4.1
39484800	1.23
39571200	0.38
39657600	0.32
39744000	1.29
39830400	0.54
39916800	0.22
40003200	1.21
40089600	1.88
40176000	0.93
40262400	0.83
40348800	0.17
40435200	1.1
40521600	1.27
40608000	0.38
40694400	0.58
40780800	9.41
40867200	0.42
40953600	2.79
41040000	0.8
41126400	2.72
41212800	0.6
41299200	1.21
41385600	0.22
41472000	0.56
41558400	1.66
41644800	0.43
41731200	3.08
41817600	0.64
41904000	0.99
41990400	0.42
42076800	0.59
42163200	6.9
42249600	0.52
42336000	0.55
42422400	1.24
42508800	0.17
42595200	0.67
42681600	0.83
42768000	3.4
42854400	10.06
42940800	2.07
43027200	0.24
43113600	0.93
43200000	2.6
43286400	0.95
43372800	0.46
43459200	0.76
43545600	0.71
43632000	0.44
43718400	0.73
43804800	0.07
43891200	0.29
43977600	1.18
44064000	3.52
44150400	0.52
44236800	0.35
44323200	0.66
44409600	1.51
44496000	1.14
44582400	8.61
44668800	0.46
44755200	0.95
44841600	1.86
44928000	0.67
45014400	0.58
45100800	0.58
45187200	12.9
45273600	2.31
45360000	0.91
45446400	2.12
45532800	1.39
45619200	0.67
45705600	3.11
45792000	0.22
45878400	0.83
45964800	0.57
46051200	0.57
46137600	0.3
46224000	0.39
46310400	2.43
46396800	14.35
46483200	1.93
46569600	0.98
46656000	2.01
46742400	0.71
46828800	1.17
46915200	1.81
47001600	1.92
47088000	0.64
47174400	1.92
47260800	0.33
47347200	21.24
47433600	1.38
47520000	2.9
47606400	0.14
47692800	0.13
47779200	1.26
47865600	2.63
47952000	0.54
48038400	1.92
48124800	0.95
48211200	0.3
48297600	3.68
48384000	0.72
48470400	6.03
48556800	1.01
48643200	13.61
48729600	0.27
48816000	0.49
48902400	1.35
48988800	0.64
49075200	10.93
49161600	0.43
49248000	4.3
49334400	0.62
49420800	3.67
49507200	2.98
49593600	0.9
49680000	0.68
49766400	0.54
49852800	10.84
49939200	0.63
50025600	0.68
50112000	1.1
50198400	1.29
50284800	3.91
50371200	0.66
50457600	0.56
50544000	0.97
50630400	0.91
50716800	1.44
50803200	1.61
50889600	3.34
50976000	0.66
51062400	0.63
51148800	0.45
51235200	1.16
51321600	1.02
51408000	1.07
51494400	2.13
51580800	2.03
51667200	3.34
51753600	0.41
51840000	4
51926400	34.44
52012800	11.09
52099200	0.21
52185600	0.46
52272000	0.35
52358400	2.17
52444800	0.84
52531200	0.41
52617600	0.67
52704000	2.2
52790400	3.28
52876800	1.06
52963200	0.81
53049600	2.14
53136000	0.23
53222400	2.32
53308800	0.97
53395200	1.26
53481600	1.07
53568000	1.52
53654400	0.65
53740800	40
53827200	0.15
53913600	0.79
54000000	2.93
54086400	1.04
54172800	1.54
54259200	2.79
54345600	25.15
54432000	0.52
54518400	1.38
54604800	13.93
54691200	0.23
54777600	1.35
54864000	0.58
54950400	1.87
55036800	0.32
55123200	0.22
55209600	2.07
55296000	0.51
55382400	0.17
55468800	1.33
55555200	0.95
55641600	0.6
55728000	0.48
55814400	1.37
55900800	3.98
55987200	2.24
56073600	3.41
56160000	8.39
56246400	0.71
56332800	0.54
56419200	0.22
56505600	0.9
56592000	0.45
56678400	0.26
56764800	1.03
56851200	1.51
56937600	0.43
57024000	1.69
57110400	0.8
57196800	0.37
57283200	1.21
57369600	0.26
57456000	0.55
57542400	0.59
57628800	1.1
57715200	1.56
57801600	2.48
57888000	0.5
57974400	0.44
58060800	1.31
58147200	5.36
58233600	2.08
58320000	0.24
58406400	1.76
58492800	0.82
58579200	1.13
58665600	1.55
58752000	9.66
58838400	1.58
58924800	3.41
59011200	0.31
59097600	1.57
59184000	0.28
59270400	0.32
59356800	0.98
59443200	1.22
59529600	1.09
59616000	10.08
59702400	0.88
59788800	0.79
59875200	2.02
59961600	2.7
60048000	0.58
60134400	0.28
60220800	0.49
60307200	0.99
60393600	1.46
60480000	0.91
60566400	0.84
60652800	0.63
60739200	0.71
60825600	1.43
60912000	0.71
60998400	0.86
61084800	1.63
61171200	0.53
61257600	0.31
61344000	0.48
61430400	0.34
61516800	0.7
61603200	0.69
61689600	5.84
61776000	0.13
61862400	3.59
61948800	0.67
62035200	0.81
62121600	6.88
62208000	0.32
62294400	5.39
62380800	0.48
62467200	1.08
62553600	0.55
62640000	0.51
62726400	3.99
62812800	1.45
62899200	0.25
62985600	1.4
63072000	3.44
63158400	2.14
63244800	6.15
63331200	0.18
63417600	0.23
63504000	1.15
63590400	1.63
63676800	2.78
63763200	9.86
63849600	0.77
63936000	0.17
64022400	0.78
64108800	0.98
64195200	0.82
64281600	0.48
64368000	1.6
64454400	0.61
64540800	1.12
64627200	2.18
64713600	1.09
64800000	8.98
64886400	15.7
64972800	0.38
65059200	1.43
65145600	1.75
65232000	40
65318400	0.92
65404800	1.01
65491200	0.6
65577600	1.22
65664000	1.86
65750400	10.61
65836800	3.62
65923200	5.42
66009600	10.78
66096000	10.82
66182400	10.84
66268800	1.6
66355200	2.07
66441600	0.49
66528000	10.39
66614400	0.2
66700800	1.06
66787200	0.18
66873600	0.4
66960000	0.17
67046400	1.18
67132800	1.26
67219200	0.71
67305600	2.08
67392000	0.44
67478400	0.68
67564800	0.97
67651200	0.63
67737600	1.59
67824000	0.64
67910400	0.8
67996800	0.61
68083200	1.29
68169600	1.52
68256000	0.36
68342400	0.48
68428800	1.95
68515200	3.74
68601600	2.23
68688000	4.42
68774400	0.34
68860800	5
68947200	3.78
69033600	1.28
69120000	1.45
69206400	2.37
69292800	7.91
69379200	2.66
69465600	1.04
69552000	0.96
69638400	1.11
69724800	17.53
69811200	1.11
69897600	2.74
69984000	4.92
70070400	3.34
70156800	2.15
70243200	0.14
70329600	18.01
70416000	1.92
70502400	3.11
70588800	1.94
70675200	0.18
70761600	0.12
70848000	1.71
70934400	1.04
71020800	0.46
71107200	0.54
71193600	3.81
71280000	0.73
71366400	0.85
71452800	10.49
71539200	0.85
71625600	0.56
71712000	4.53
71798400	3.68
71884800	1.11
71971200	0.37
72057600	2.11
72144000	1.39
72230400	1.94
72316800	3.06
72403200	1.64
72489600	3.37
72576000	0.26
72662400	1.3
72748800	0.75
72835200	2.52
72921600	0.21
73008000	2.8
73094400	0.48
73180800	7.54
73267200	0.62
73353600	0.63
73440000	1
73526400	0.6
73612800	0.33
73699200	2.05
73785600	0.57
73872000	3.9
73958400	6.67
74044800	0.79
74131200	1.2
74217600	0.3
74304000	0.54
74390400	0.7
74476800	1.25
74563200	0.24
74649600	33.76
74736000	1.1
74822400	0.48
74908800	0.41
74995200	0.52
75081600	0.63
75168000	1.43
75254400	0.6
75340800	0.35
75427200	2.41
75513600	0.32
75600000	0.38
75686400	1.18
75772800	4.98
75859200	1.27
75945600	0.33
76032000	0.66
76118400	1.85
76204800	0.63
76291200	4.27
76377600	0.51
76464000	0.95
76550400	5.88
76636800	0.53
76723200	0.35
76809600	0.13
76896000	2.06
76982400	2.84
77068800	4.05
77155200	4.13
77241600	0.33
77328000	1.19
77414400	0.39
77500800	2
77587200	1
77673600	0.3
77760000	5.16
77846400	1.03
77932800	0.91
78019200	25.26
78105600	0.91
78192000	3.18
78278400	0.72
78364800	0.42
78451200	1.26
78537600	1.5
78624000	2.93
78710400	0.66
78796800	4.84
78883200	0.54
78969600	1.88
79056000	10.79
79142400	4.28
79228800	0.83
79315200	0.43
79401600	1.39
79488000	0.54
79574400	0.32
79660800	0.85
79747200	1.28
79833600	2.08
79920000	2.09
80006400	1
80092800	0.15
80179200	0.29
80265600	0.48
80352000	2.59
80438400	0.31
80524800	1.12
80611200	3.56
80697600	3.71
80784000	2.31
80870400	1.06
80956800	1.65
81043200	0.78
81129600	1.91
81216000	1.15
81302400	4.2
81388800	0.1
81475200	0.33
81561600	0.73
81648000	0.94
81734400	2.19
81820800	3.12
81907200	1.62
81993600	1.55
82080000	0.27
82166400	0.4
82252800	5.19
82339200	0.51
82425600	0.37
82512000	0.44
82598400	3.16
82684800	1.1
82771200	2.85
82857600	2.59
82944000	1.4
83030400	0.69
83116800	1.74
83203200	0.17
83289600	0.85
83376000	0.65
83462400	0.31
83548800	0.94
83635200	0.93
83721600	0.61
83808000	0.6
83894400	0.23
83980800	1.32
84067200	0.52
84153600	1.35
84240000	1.27
84326400	1.06
84412800	0.42
84499200	0.69
84585600	0.53
84672000	0.57
84758400	1.63
84844800	2.01
84931200	7.17
85017600	2.3
85104000	2
85190400	0.79
85276800	4.2
85363200	0.93
85449600	2.01
85536000	6.01
85622400	40
85708800	1.29
85795200	1.33
85881600	0.78
85968000	0.56
86054400	6.27
86140800	0.2
86227200	0.34
86313600	4.41
86400000	0.86
86486400	0.56
86572800	7.55
86659200	3.14
86745600	0.57
86832000	1.09
86918400	2.34
87004800	2.08
87091200	1.3
87177600	17.62
87264000	0.94
87350400	1.28
87436800	1.44
87523200	0.79
87609600	0.46
87696000	1.32
87782400	0.74
87868800	0.65
87955200	1.57
88041600	1.76
88128000	3.51
88214400	1.88
88300800	0.96
88387200	0.3
88473600	2.51
88560000	0.7
88646400	0.64
88732800	1
88819200	0.37
88905600	0.44
88992000	3.06
89078400	0.29
89164800	2.96
89251200	1.77
89337600	8.45
89424000	0.2
89510400	1.3
89596800	0.43
89683200	3.52
89769600	0.99
89856000	0.22
89942400	2.21
90028800	1.32
90115200	6.98
90201600	0.92
90288000	7.79
90374400	4.55
90460800	0.28
90547200	1.45
90633600	0.57
90720000	1.37
90806400	8.75
90892800	0.28
90979200	0.75
91065600	0.26
91152000	1.43
91238400	0.1
91324800	0.69
91411200	1.56
91497600	15.86
91584000	1.04
91670400	1.18
91756800	0.81
91843200	2.65
91929600	1.17
92016000	5.06
92102400	9.27
92188800	1.24
92275200	2.12
92361600	0.75
92448000	1.19
92534400	4.15
92620800	0.31
92707200	0.25
92793600	1.84
92880000	1.33
92966400	2.26
93052800	1.59
93139200	14.69
93225600	13
93312000	2.04
93398400	0.63
93484800	2.2
93571200	1.53
93657600	1.62
93744000	0.38
93830400	1.17
93916800	2.76
94003200	2.33
94089600	0.37
94176000	2.49
94262400	0.4
94348800	1.22
94435200	0.83
94521600	0.54
94608000	0.37
94694400	1.43
94780800	1.75
94867200	1.95
94953600	0.46
95040000	0.85
95126400	0.3
95212800	0.17
95299200	1.12
95385600	2.85
95472000	4.4
95558400	2.24
95644800	0.62
95731200	0.58
95817600	1.49
95904000	18.34
95990400	8.73
96076800	5.6
96163200	1.07
96249600	1.33
96336000	3.63
96422400	5.26
96508800	1.12
96595200	1.35
96681600	2.65
96768000	1.06
96854400	1.06
96940800	2.59
97027200	1.96
97113600	1.83
97200000	2.86
97286400	1.22
97372800	0.67
97459200	1.64
97545600	0.88
97632000	0.74
97718400	11.92
97804800	1.76
97891200	0.34
97977600	0.77
98064000	1.55
98150400	1.64
98236800	0.76
98323200	0.72
98409600	0.59
98496000	3.9
98582400	1.8
98668800	2
98755200	0.62
98841600	0.27
98928000	1.12
99014400	0.42
99100800	5.82
99187200	6.32
99273600	0.88
99360000	0.77
99446400	0.24
99532800	4.91
99619200	2.41
99705600	1.39
99792000	0.71
99878400	0.37
99964800	0.49
100051200	0.32
100137600	0.44
100224000	2.83
100310400	1.3
100396800	1.31
100483200	20.41
100569600	2.55
100656000	1.35
100742400	0.89
100828800	0.42
100915200	4.45
101001600	0.89
101088000	0.11
101174400	0.65
101260800	0.67
101347200	0.36
101433600	0.49
101520000	2.48
101606400	6.6
101692800	1.47
101779200	0.8
101865600	1.58
101952000	1.33
102038400	0.35
102124800	23.51
102211200	1.16
102297600	0.61
102384000	3.07
102470400	0.22
102556800	0.25
102643200	4.92
102729600	4.23
102816000	0.24
102902400	0.47
102988800	40
103075200	0.25
103161600	1.76
103248000	0.3
103334400	0.8
103420800	0.63
103507200	0.92
103593600	0.26
103680000	0.33
103766400	1.35
103852800	1.36
103939200	0.23
104025600	2.05
104112000	1.47
104198400	1.16
104284800	0.47
104371200	2.25
104457600	0.37
104544000	7.27
104630400	1.79
104716800	40
104803200	11.82
104889600	0.65
104976000	0.41
105062400	1.44
105148800	1.45
105235200	1.32
105321600	3.06
105408000	0.75
105494400	0.31
105580800	2.87
105667200	0.36
105753600	1.93
105840000	1.05
105926400	1.48
106012800	4.47
106099200	0.39
106185600	0.53
106272000	4.99
106358400	0.53
106444800	0.77
106531200	3.56
106617600	0.72
106704000	1.88
106790400	0.55
106876800	14.34
106963200	1.8
107049600	6.85
107136000	3.1
107222400	1.77
107308800	0.6
107395200	4.78
107481600	3.63
107568000	3.45
107654400	0.47
107740800	0.34
107827200	0.21
107913600	0.65
108000000	1.14
108086400	0.55
108172800	0.43
108259200	0.22
108345600	1.29
108432000	0.56
108518400	0.26
108604800	3.98
108691200	4.24
108777600	0.58
108864000	1.6
108950400	1.99
109036800	1.18
109123200	0.68
109209600	30.07
109296000	1.67
109382400	0.67
109468800	33.72
109555200	0.35
109641600	0.78
109728000	0.57
109814400	0.47
109900800	0.9
109987200	28.99
110073600	2.99
110160000	2.23
110246400	0.47
110332800	4.12
110419200	2.56
110505600	3.29
110592000	4.62
110678400	12.49
110764800	1.07
110851200	0.44
110937600	0.41
111024000	0.2
111110400	1.67
111196800	0.93
111283200	0.85
111369600	5.57
111456000	0.25
111542400	1.71
111628800	2.37
111715200	2.38
111801600	1.16
111888000	3.3
111974400	0.51
112060800	3.28
112147200	0.64
112233600	1
112320000	0.26
112406400	7.45
112492800	0.36
112579200	0.42
112665600	2.27
112752000	1.94
112838400	2.42
112924800	1.3
113011200	1.32
113097600	0.28
113184000	0.07
113270400	0.2
113356800	0.48
113443200	1.66
113529600	0.35
113616000	1.5
113702400	0.8
113788800	0.24
113875200	0.8
113961600	4.59
114048000	0.2
114134400	0.47
114220800	7.38
114307200	2.3
114393600	0.69
114480000	0.42
114566400	0.4
114652800	5.23
114739200	0.81
114825600	1.18
114912000	0.61
114998400	1.87
115084800	0.26
115171200	2.3
115257600	2.08
115344000	1.76
115430400	0.53
115516800	0.59
115603200	1.15
115689600	1.46
115776000	2.35
115862400	1.78
115948800	1.32
116035200	0.37
116121600	0.5
116208000	2.13
116294400	1.06
116380800	0.62
116467200	0.44
116553600	0.93
116640000	0.35
116726400	0.52
116812800	0.72
116899200	1.6
116985600	1.85
117072000	2.24
117158400	0.42
117244800	1.01
117331200	2.37
117417600	1.5
117504000	2.03
117590400	1.78
117676800	0.5
117763200	0.5
117849600	0.24
117936000	0.75
118022400	1.43
118108800	1.91
118195200	1.51
118281600	2.83
118368000	0.94
118454400	1.68
118540800	1.27
118627200	1.37
118713600	1.72
118800000	0.28
118886400	3.59
118972800	0.71
119059200	0.2
119145600	0.54
119232000	0.91
119318400	2.85
119404800	0.25
119491200	0.5
119577600	0.61
119664000	0.99
119750400	2.68
119836800	1.85
119923200	0.59
120009600	0.05
120096000	3.58
120182400	6.33
120268800	12.87
120355200	0.32
120441600	5.4
120528000	0.98
120614400	0.63
120700800	2.42
120787200	0.46
120873600	0.38
120960000	2.67
121046400	7.16
121132800	7.01
121219200	0.82
121305600	0.76
121392000	0.28
121478400	1.8
121564800	0.42
121651200	21.05
121737600	1.68
121824000	1.12
121910400	0.62
121996800	0.76
122083200	4.72
122169600	0.24
122256000	0.61
122342400	0.72
122428800	0.36
122515200	0.35
122601600	1.05
122688000	0.83
122774400	0.76
122860800	3.11
122947200	0.81
123033600	2.19
123120000	5.32
123206400	0.81
123292800	3.87
123379200	1.34
123465600	13.29
123552000	0.7
123638400	1.02
123724800	0.55
123811200	0.97
123897600	4.77
123984000	6.9
124070400	0.93
124156800	0.45
124243200	0.51
124329600	0.5
124416000	1.72
124502400	0.36
124588800	0.94
124675200	0.5
124761600	0.56
124848000	0.55
124934400	0.69
125020800	0.11
125107200	0.35
125193600	24.7
125280000	0.36
125366400	1.11
125452800	3.39
125539200	1.96
125625600	0.22
125712000	0.27
125798400	0.3
125884800	0.36
125971200	2.16
126057600	1.1
126144000	6.1
126230400	0.13
126316800	0.75
126403200	0.81
126489600	1.52
126576000	0.68
126662400	2.83
126748800	1.28
126835200	3.66
126921600	1.56
127008000	0.36
127094400	8.56
127180800	1.01
127267200	0.23
127353600	1.46
127440000	8.56
127526400	1.15
127612800	0.49
127699200	1.27
127785600	2.71
127872000	1.04
127958400	3.03
128044800	2.41
128131200	0.24
128217600	2.59
128304000	0.29
128390400	0.94
128476800	15.95
128563200	5.29
128649600	1.73
128736000	1.28
128822400	0.2
128908800	3.06
128995200	0.28
129081600	1.5
129168000	1.97
129254400	1.14
129340800	3.04
129427200	0.65
129513600	0.92
129600000	0.26
129686400	0.35
129772800	0.09
129859200	8.07
129945600	2.37
130032000	0.45
130118400	0.78
130204800	2.47
130291200	0.56
130377600	0.46
130464000	0.29
130550400	0.53
130636800	0.41
130723200	0.6
130809600	1.57
130896000	0.33
130982400	1.35
131068800	0.71
131155200	0.69
131241600	0.3
131328000	2.36
131414400	0.57
131500800	4.73
131587200	0.52
131673600	0.8
131760000	1.2
131846400	10.39
131932800	23.53
132019200	0.75
132105600	2.18
132192000	2.49
132278400	0.91
132364800	0.32
132451200	5.37
132537600	1.91
132624000	2.33
132710400	0.96
132796800	6.42
132883200	0.12
132969600	0.27
133056000	0.99
133142400	0.52
133228800	2.69
133315200	1.55
133401600	0.59
133488000	3.29
133574400	0.22
133660800	0.73
133747200	2.14
133833600	2.9
133920000	4.07
134006400	0.83
134092800	4.55
134179200	2.43
134265600	0.44
134352000	1.7
134438400	3.4
134524800	0.33
134611200	0.41
134697600	0.52
134784000	0.98
134870400	2.76
134956800	4.36
135043200	0.71
135129600	0.56
135216000	0.94
135302400	0.84
135388800	0.92
135475200	0.3
135561600	1.95
135648000	0.37
135734400	13.52
135820800	1.45
135907200	7.71
135993600	0.46
136080000	0.55
136166400	0.54
136252800	13.75
136339200	0.55
136425600	0.85
136512000	0.22
136598400	0.42
136684800	1.95
136771200	1.65
136857600	1.37
136944000	1.56
137030400	2.52
137116800	13.21
137203200	0.99
137289600	0.66
137376000	0.57
137462400	1.32
137548800	0.58
137635200	17.86
137721600	0.45
137808000	2.37
137894400	0.78
137980800	5.9
138067200	1.3
138153600	0.31
138240000	1.13
138326400	0.4
138412800	2.58
138499200	7.28
138585600	1.53
138672000	3.64
138758400	4.13
138844800	0.64
138931200	7.14
139017600	0.77
139104000	0.57
139190400	0.53
139276800	0.7
139363200	1.5
139449600	18.21
139536000	6.89
139622400	0.71
139708800	1.04
139795200	5.15
139881600	2.19
139968000	0.2
140054400	1.45
140140800	10.92
140227200	0.74
140313600	0.77
140400000	1.01
140486400	0.54
140572800	0.48
140659200	4.15
140745600	0.45
140832000	1.46
140918400	2.42
141004800	0.28
141091200	6.67
141177600	1.61
141264000	0.98
141350400	0.51
141436800	2.89
141523200	1.22
141609600	1.57
141696000	2.84
141782400	1.06
141868800	0.92
141955200	0.95
142041600	9.39
142128000	0.98
142214400	0.75
142300800	0.95
142387200	0.87
142473600	0.8
142560000	7.8
142646400	1.48
142732800	0.11
142819200	2.67
142905600	0.97
142992000	1.69
143078400	20.63
143164800	0.27
143251200	1.19
143337600	1.18
143424000	0.87
143510400	1.4
143596800	1.28
143683200	0.69
143769600	0.7
143856000	0.69
143942400	1.16
144028800	2.29
144115200	19.69
144201600	0.16
144288000	0.71
144374400	1.75
144460800	1.06
144547200	12.91
144633600	1.08
144720000	0.4
144806400	0.81
144892800	2.73
144979200	2.39
145065600	0.49
145152000	0.71
145238400	3.16
145324800	3.93
145411200	0.5
145497600	2.06
145584000	0.07
145670400	3.02
145756800	3.12
145843200	2.43
145929600	0.82
146016000	2.14
146102400	4.54
146188800	1.51
146275200	4.47
146361600	3.09
146448000	3.18
146534400	1.91
146620800	3.24
146707200	0.15
146793600	1.07
146880000	5.56
146966400	1.27
147052800	0.88
147139200	1.17
147225600	2.97
147312000	2.05
147398400	1.33
147484800	1.65
147571200	2.04
147657600	1.03
147744000	1.53
147830400	6.96
147916800	7.97
148003200	4.73
148089600	1.74
148176000	0.28
148262400	1.44
148348800	1.64
148435200	0.33
148521600	0.6
148608000	1.52
148694400	3.08
148780800	0.26
148867200	1.12
148953600	1.96
149040000	16.37
149126400	0.42
149212800	1.96
149299200	25.35
149385600	3.1
149472000	0.92
149558400	1.59
149644800	5.13
149731200	0.53
149817600	0.43
149904000	0.25
149990400	6.03
150076800	1.78
150163200	0.51
150249600	0.08
150336000	1.51
150422400	1.45
150508800	1.79
150595200	1.66
150681600	1.67
150768000	1.02
150854400	1.88
150940800	3.42
151027200	0.67
151113600	1.1
151200000	0.95
151286400	0.73
151372800	1.04
151459200	5.61
151545600	0.19
151632000	0.22
